iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
TWN,Asia,Taiwan,2021-08-20,15906,9,NA,827,1,NA,665.7069593623276,NA,NA,34.612074399135224,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,2489298,21793,104.33,0.913,20388,0.854,5e-4,2038.8,people tested,10057641,9285878,771763,NA,43075,44057,42.09,38.86,3.23,NA,1844,26483,0.111,62.04,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-08-21,15916,10,NA,828,1,NA,666.1254850503461,NA,NA,34.65392696793708,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,2505182,15884,104.995,0.666,20328,0.852,5e-4,1949.2,people tested,NA,NA,NA,NA,NA,39380,NA,NA,NA,NA,1648,22359,0.094,62.04,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-08-22,15926,10,NA,828,0,NA,666.5440107383647,NA,NA,34.65392696793708,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,2517181,11999,105.498,0.503,20220,0.847,5e-4,1912.8,people tested,10067762,9290591,777171,NA,NA,34704,42.14,38.88,3.25,NA,1452,18234,0.076,62.04,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-08-23,15932,6,NA,828,0,NA,666.7951261511759,NA,NA,34.65392696793708,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,2543323,26142,106.594,1.096,20258,0.849,5e-4,2025.8,people tested,10246977,9463223,783754,NA,179215,51383,42.89,39.61,3.28,NA,2151,37095,0.155,62.04,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-08-24,15938,6,NA,829,1,NA,667.0462415639869,NA,NA,34.69577953673894,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,2567079,23756,107.59,0.996,20362,0.853,4e-4,2457.4,people tested,10404722,9602065,802657,NA,157745,64813,43.55,40.19,3.36,NA,2713,50711,0.212,62.04,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-08-25,15939,1,NA,830,1,NA,667.0880941327888,NA,NA,34.73763210554079,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,2591197,24118,108.6,1.011,20499,0.859,3e-4,2989.5,people tested,10497159,9678947,818212,NA,92437,73023,43.93,40.51,3.42,NA,3056,59708,0.25,62.04,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-08-26,15947,8,NA,832,2,NA,667.4229146832038,NA,NA,34.821337243144505,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA,NA,2611440,20243,109.449,0.848,20562,0.862,3e-4,2878.6,people tested,10586017,9742912,843105,NA,88858,81636,44.31,40.78,3.53,NA,3417,67664,0.283,62.04,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-08-27,15954,7,NA,833,1,NA,667.7158826648167,NA,NA,34.86318981194636,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA,2634715,23275,110.424,0.975,20774,0.871,3e-4,3029.6,people tested,10779334,9908979,870355,NA,193317,103099,45.11,41.47,3.64,NA,4315,89014,0.373,62.04,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-08-28,15960,6,NA,833,0,NA,667.9669980776277,NA,NA,34.86318981194636,NA,NA,0.91,NA,NA,NA,NA,NA,NA,NA,NA,2652198,17483,111.157,0.733,21002,0.88,3e-4,3341.1,people tested,NA,NA,NA,NA,NA,110007,NA,NA,NA,NA,4604,95555,0.4,62.04,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-08-29,15983,23,NA,834,1,NA,668.9296071600705,NA,NA,34.90504238074822,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,NA,2665234,13036,111.703,0.546,21150,0.886,4e-4,2597.3,people tested,10886165,10005255,880910,NA,NA,116915,45.56,41.87,3.69,NA,4893,102095,0.427,62.04,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-08-30,15991,8,NA,834,0,NA,669.2644277104854,NA,NA,34.90504238074822,NA,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,2697244,32010,113.045,1.342,21989,0.922,4e-4,2608.7,people tested,10928720,10028069,900651,NA,42555,97392,45.74,41.97,3.77,NA,4076,80692,0.338,62.04,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-08-31,15995,4,NA,835,1,NA,669.4318379856928,NA,NA,34.94689494955008,NA,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,2725791,28547,114.241,1.196,22673,0.95,4e-4,2784.4,people tested,10958966,10038004,920962,NA,30246,79178,45.87,42.01,3.85,NA,3314,62277,0.261,62.04,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,-4564.2,-1.51,0.06,-191.29164
TWN,Asia,Taiwan,2021-09-01,16001,6,NA,836,1,NA,669.682953398504,NA,NA,34.98874751835193,NA,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,2751375,25584,115.314,1.072,22883,0.959,4e-4,2583.6,people tested,10982471,10046132,936339,NA,23505,69330,45.96,42.05,3.92,NA,2902,52455,0.22,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-02,16006,5,NA,837,1,NA,669.8922162425132,NA,NA,35.03060008715379,NA,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,2772214,20839,116.187,0.873,22968,0.963,4e-4,2724.9,people tested,11004240,10051070,953170,NA,21769,59746,46.06,42.07,3.99,NA,2501,44023,0.184,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-03,16012,6,NA,837,0,NA,670.1433316553243,NA,NA,35.03060008715379,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,NA,2799336,27122,117.324,1.137,23517,0.986,4e-4,2838.2,people tested,11243600,10272559,971041,NA,239360,66324,47.06,42.99,4.06,NA,2776,51940,0.217,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-04,16013,1,NA,837,0,NA,670.1851842241261,NA,NA,35.03060008715379,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,2819455,20119,118.167,0.843,23894,1.001,3e-4,3156,people tested,NA,NA,NA,NA,NA,68505,NA,NA,NA,NA,2867,54102,0.226,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-05,16019,6,NA,837,0,NA,670.4362996369374,NA,NA,35.03060008715379,NA,NA,0.96,NA,NA,NA,NA,NA,NA,NA,NA,2835840,16385,118.854,0.687,24372,1.021,2e-4,4738.9,people tested,11380968,10399097,981871,NA,NA,70686,47.63,43.52,4.11,NA,2958,56263,0.235,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-06,16035,16,NA,837,0,NA,671.105940737767,NA,NA,35.03060008715379,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2870549,34709,120.308,1.455,24758,1.038,3e-4,3938.6,people tested,11456359,10468680,987679,NA,75391,75377,47.95,43.81,4.13,NA,3155,62944,0.263,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-07,16047,12,NA,837,0,NA,671.6081715633893,NA,NA,35.03060008715379,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2901132,30583,121.59,1.282,25049,1.05,3e-4,3371.8,people tested,11548606,10552459,996147,NA,92247,84234,48.33,44.16,4.17,NA,3525,73494,0.308,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-08,16056,9,NA,837,0,NA,671.984844682606,NA,NA,35.03060008715379,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2930987,29855,122.841,1.251,25659,1.075,3e-4,3265.8,people tested,11660683,10652241,1008442,NA,112077,96887,48.8,44.58,4.22,NA,4055,86587,0.362,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-09,16062,6,NA,838,1,NA,672.2359600954172,NA,NA,35.072452655955644,NA,NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,2955857,24870,123.884,1.042,26235,1.1,3e-4,3279.4,people tested,11961678,10941158,1020520,NA,300995,136777,50.06,45.79,4.27,NA,5724,127155,0.532,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-10,16069,7,NA,839,1,NA,672.5289280770302,NA,NA,35.1143052247575,NA,NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,2985182,29325,125.113,1.229,26549,1.113,3e-4,3260.3,people tested,12301555,11263210,1038345,NA,339877,151136,51.49,47.14,4.35,NA,6325,141522,0.592,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-11,16074,5,NA,839,0,NA,672.7381909210395,NA,NA,35.1143052247575,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,3007232,22050,126.037,0.924,26825,1.124,3e-4,3078.4,people tested,NA,NA,NA,NA,NA,152870,NA,NA,NA,NA,6398,143436,0.6,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-12,16088,14,NA,839,0,NA,673.3241268842654,NA,NA,35.1143052247575,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,3017124,9892,126.452,0.415,25898,1.085,4e-4,2627.4,people tested,12463192,11416544,1046648,NA,NA,154603,52.16,47.78,4.38,NA,6471,145350,0.608,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-13,16093,5,NA,839,0,NA,673.5333897282748,NA,NA,35.1143052247575,NA,NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,3048181,31057,127.753,1.302,25376,1.064,3e-4,3062.5,people tested,12488096,11433445,1054651,NA,24904,147391,52.27,47.85,4.41,NA,6169,137824,0.577,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-14,16098,5,NA,839,0,NA,673.742652572284,NA,NA,35.1143052247575,NA,NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,3074540,26359,128.858,1.105,24773,1.038,3e-4,3400.1,people tested,12504662,11442116,1062546,NA,16566,136579,52.34,47.89,4.45,NA,5716,127094,0.532,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-15,16103,5,NA,839,0,NA,673.9519154162932,NA,NA,35.1143052247575,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,3099674,25134,129.911,1.053,24098,1.01,3e-4,3589.2,people tested,12708428,11483332,1225096,NA,203766,149678,53.19,48.06,5.13,NA,6264,118727,0.497,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-16,16115,12,NA,839,0,NA,674.4541462419155,NA,NA,35.1143052247575,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,3121022,21348,130.806,0.895,23595,0.989,3e-4,3116.5,people tested,12938098,11536036,1402062,NA,229670,139489,54.15,48.28,5.87,NA,5838,84983,0.356,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-17,16123,8,NA,839,0,NA,674.7889667923304,NA,NA,35.1143052247575,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,3141185,20163,131.651,0.845,22286,0.934,3e-4,2889,people tested,13171843,11593038,1578805,NA,233745,124327,55.13,48.52,6.61,NA,5203,47118,0.197,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-18,16129,6,NA,839,0,NA,675.0400822051416,NA,NA,35.1143052247575,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,3156561,15376,132.296,0.644,21333,0.894,4e-4,2715.2,people tested,NA,NA,NA,NA,NA,121121,NA,NA,NA,NA,5069,39620,0.166,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-19,16141,12,NA,840,1,NA,675.5423130307638,NA,NA,35.15615779355936,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,3169453,12892,132.836,0.54,21761,0.912,3e-4,2874.3,people tested,NA,NA,NA,NA,NA,117915,NA,NA,NA,NA,4935,32122,0.134,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-20,16147,6,NA,840,0,NA,675.793428443575,NA,NA,35.15615779355936,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,3192209,22756,133.79,0.954,20575,0.862,4e-4,2667.2,people tested,NA,NA,NA,NA,NA,122698,NA,NA,NA,NA,5135,33162,0.139,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-21,16152,5,NA,840,0,NA,676.0026912875842,NA,NA,35.15615779355936,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,3206528,14319,134.39,0.6,18855,0.79,4e-4,2444.3,people tested,13405357,11689760,1715597,NA,NA,128671,56.1,48.92,7.18,NA,5385,35378,0.148,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-22,16159,7,NA,841,1,NA,676.2956592691972,NA,NA,35.19801036236122,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,3235758,29230,135.615,1.225,19441,0.815,4e-4,2430.1,people tested,13589767,11763739,1826028,NA,184410,125906,56.88,49.23,7.64,NA,5269,40058,0.168,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-23,16168,9,NA,841,0,NA,676.6723323884139,NA,NA,35.19801036236122,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,3256382,20624,136.479,0.864,19337,0.81,4e-4,2554.1,people tested,13856466,11912534,1943932,NA,266699,131195,57.99,49.86,8.14,NA,5491,53785,0.225,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-24,16176,8,NA,841,0,NA,677.0071529388288,NA,NA,35.19801036236122,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,3284234,27852,137.647,1.167,20436,0.856,4e-4,2699.2,people tested,14142461,12075243,2067218,NA,285995,138660,59.19,50.54,8.65,NA,5803,68886,0.288,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-25,16181,5,NA,841,0,NA,677.2164157828381,NA,NA,35.19801036236122,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,3304082,19848,138.478,0.832,21074,0.883,4e-4,2836.7,people tested,NA,NA,NA,NA,NA,150864,NA,NA,NA,NA,6314,79928,0.335,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-26,16189,8,NA,841,0,NA,677.551236333253,NA,NA,35.19801036236122,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,3318780,14698,139.094,0.616,21332,0.894,3e-4,3111,people tested,14430076,12278191,2151885,NA,NA,163068,60.39,51.39,9.01,NA,6825,90970,0.381,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-27,16198,9,NA,842,1,NA,677.9279094524696,NA,NA,35.23986293116307,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,3349491,30711,140.382,1.287,22469,0.942,3e-4,3083.9,people tested,14763330,12551676,2211654,NA,333254,202336,61.79,52.53,9.26,NA,8468,126585,0.53,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-28,16205,7,NA,842,0,NA,678.2208774340826,NA,NA,35.23986293116307,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,3374620,25129,141.435,1.053,24013,1.006,3e-4,3171.7,people tested,15091281,12812763,2278518,NA,327951,240846,63.16,53.62,9.54,NA,10080,160429,0.671,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-29,16216,11,NA,842,0,NA,678.681255690903,NA,NA,35.23986293116307,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,3399113,24493,142.461,1.027,23336,0.978,3e-4,2865.8,people tested,15441421,13065648,2375773,NA,350140,264522,64.63,54.68,9.94,NA,11071,185987,0.778,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-09-30,16223,7,NA,842,0,NA,678.974223672516,NA,NA,35.23986293116307,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,3419079,19966,143.298,0.837,23242,0.974,3e-4,2958.1,people tested,15880889,13243149,2637740,NA,439468,289203,66.47,55.43,11.04,NA,12104,190088,0.796,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,-4620.8003,-1.46,-0.41,-193.66382
TWN,Asia,Taiwan,2021-10-01,16234,11,NA,843,1,NA,679.4346019293365,NA,NA,35.28171549996493,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,3442796,23717,144.292,0.994,22652,0.949,4e-4,2733.8,people tested,16277198,13424778,2852420,NA,396309,304962,68.12,56.19,11.94,NA,12763,192791,0.807,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-10-02,16244,10,NA,843,0,NA,679.8531276173551,NA,NA,35.28171549996493,NA,NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,3460766,17970,145.045,0.753,22383,0.938,4e-4,2487,people tested,NA,NA,NA,NA,NA,304544,NA,NA,NA,NA,12746,182074,0.762,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-10-03,16250,6,NA,843,0,NA,680.1042430301661,NA,NA,35.28171549996493,NA,NA,0.96,NA,NA,NA,NA,NA,NA,NA,NA,3473758,12992,145.59,0.545,22140,0.928,4e-4,2540.7,people tested,16558959,13477691,3081268,NA,NA,304126,69.3,56.41,12.9,NA,12728,171357,0.717,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-10-04,16255,5,NA,844,1,NA,680.3135058741755,NA,NA,35.32356806876678,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,3501515,27757,146.753,1.163,21718,0.91,4e-4,2667.1,people tested,16820590,13524914,3295676,NA,261631,293894,70.4,56.61,13.79,NA,12300,139034,0.582,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-10-05,16262,7,NA,844,0,NA,680.6064738557884,NA,NA,35.32356806876678,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,3524749,23234,147.727,0.974,21447,0.899,4e-4,2633.8,people tested,17021317,13577317,3444000,NA,200727,275719,71.24,56.82,14.41,NA,11540,109222,0.457,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-10-06,16267,5,NA,844,0,NA,680.8157366997978,NA,NA,35.32356806876678,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,3547301,22552,148.672,0.945,21170,0.887,3e-4,2905.6,people tested,17218445,13616764,3601681,NA,197128,253861,72.06,56.99,15.07,NA,10625,78731,0.33,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-10-07,16271,4,NA,844,0,NA,680.9831469750051,NA,NA,35.32356806876678,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,3565670,18369,149.442,0.77,20942,0.878,3e-4,3054.1,people tested,17541591,13666555,3875036,NA,323146,237243,73.42,57.2,16.22,NA,9929,60487,0.253,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-10-08,16283,12,NA,845,1,NA,681.4853778006274,NA,NA,35.36542063756864,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,3587006,21336,150.336,0.894,20601,0.863,3e-4,2943,people tested,17887465,13711680,4175785,NA,345874,230038,74.86,57.39,17.48,NA,9628,40986,0.172,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-10-09,16287,4,NA,846,1,NA,681.6527880758349,NA,NA,35.4072732063705,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,3603730,16724,151.037,0.701,20423,0.856,3e-4,3324.6,people tested,NA,NA,NA,NA,NA,226740,NA,NA,NA,NA,9490,39502,0.165,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-10-10,16294,7,NA,846,0,NA,681.9457560574479,NA,NA,35.4072732063705,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,3615692,11962,151.538,0.501,20276,0.85,3e-4,3225.6,people tested,NA,NA,NA,NA,NA,223443,NA,NA,NA,NA,9352,38018,0.159,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-10-11,16305,11,NA,846,0,NA,682.4061343142682,NA,NA,35.4072732063705,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,3635493,19801,152.368,0.83,19140,0.802,4e-4,2679.5,people tested,18240856,13759882,4480974,NA,NA,202895,76.34,57.59,18.75,NA,8492,33567,0.14,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-10-12,16309,4,NA,846,0,NA,682.5735445894757,NA,NA,35.4072732063705,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,NA,3661265,25772,153.448,1.08,19502,0.817,3e-4,2904.7,people tested,18497356,13797381,4699975,NA,256500,210863,77.42,57.75,19.67,NA,8825,31438,0.132,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-10-13,16313,4,NA,846,0,NA,682.7409548646831,NA,NA,35.4072732063705,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,NA,3683125,21860,154.365,0.916,19403,0.813,3e-4,2952.8,people tested,18766730,13980025,4786705,NA,269374,221184,78.54,58.51,20.03,NA,9257,51894,0.217,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2021-10-14,16321,8,NA,846,0,NA,683.075775415098,NA,NA,35.4072732063705,NA,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,3700560,17435,155.095,0.731,19270,0.808,4e-4,2697.7,people tested,19026022,14152139,4873883,NA,259292,212062,79.63,59.23,20.4,NA,8875,69369,0.29,49.07,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
